tanggal,harga
2023-09-25,23000.0
2023-09-26,26000.0
2023-09-27,26000.0
2023-09-28,20000.0
2023-09-29,20000.0
2023-09-30,20000.0
2023-10-01,26000.0
2023-10-02,26000.0
2023-10-03,27000.0
2023-10-04,26000.0
2023-10-05,26000.0
2023-10-06,26000.0
2023-10-07,26000.0
2023-10-08,26000.0
2023-10-09,28000.0
2023-10-10,30000.0
2023-10-11,30000.0
2023-10-12,27000.0
2023-10-13,27000.0
2023-10-14,27000.0
2023-10-15,27000.0
2023-10-16,27000.0
2023-10-17,27000.0
2023-10-18,27000.0
2023-10-19,27000.0
2023-10-20,27000.0
2023-10-21,27000.0
2023-10-22,27000.0
2023-10-23,30000.0
2023-10-24,30000.0
2023-10-25,30000.0
2023-10-26,30000.0
2023-10-27,30000.0
2023-10-28,55000.0
2023-10-29,55000.0
2023-10-30,55000.0
2023-10-31,62000.0
2023-11-01,56000.0
2023-11-02,56000.0
2023-11-03,54000.0
2023-11-04,54000.0
2023-11-05,54000.0
2023-11-06,60000.0
2023-11-07,70000.0
2023-11-08,70000.0
2023-11-09,70000.0
2023-11-10,70000.0
2023-11-11,70000.0
2023-11-12,70000.0
2023-11-13,70000.0
2023-11-14,70000.0
2023-11-15,70000.0
2023-11-16,70000.0
2023-11-17,70000.0
2023-11-18,70000.0
2023-11-19,70000.0
2023-11-20,68000.0
2023-11-21,68000.0
2023-11-22,68000.0
2023-11-23,68000.0
2023-11-24,76000.0
2023-11-25,76000.0
2023-11-26,76000.0
2023-11-27,75000.0
2023-11-28,75000.0
2023-11-29,75000.0
2023-11-30,75000.0
2023-12-01,75000.0
2023-12-02,75000.0
2023-12-03,75000.0
2023-12-04,75000.0
2023-12-05,75000.0
2023-12-06,75000.0
2023-12-07,75000.0
