tanggal,harga
2023-02-18,24000.0
2023-02-19,24000.0
2023-02-20,24000.0
2023-02-21,24000.0
2023-02-22,24000.0
2023-02-23,24000.0
2023-02-24,24000.0
2023-02-25,24000.0
2023-02-26,24000.0
2023-02-27,24000.0
2023-02-28,24000.0
2023-03-01,24000.0
2023-03-02,24000.0
2023-03-03,24000.0
2023-03-04,24000.0
2023-03-05,24000.0
2023-03-06,24000.0
2023-03-07,24000.0
2023-03-08,24000.0
2023-03-09,26000.0
2023-03-10,26000.0
2023-03-11,26000.0
2023-03-12,26000.0
2023-03-13,26000.0
2023-03-14,26000.0
2023-03-15,26000.0
2023-03-16,26000.0
2023-03-17,26000.0
2023-03-18,24000.0
2023-03-19,24000.0
2023-03-20,24000.0
2023-03-21,24000.0
2023-03-22,24000.0
2023-03-23,24000.0
2023-03-24,24000.0
2023-03-25,24000.0
2023-03-26,24000.0
2023-03-27,24000.0
2023-03-28,17000.0
2023-03-29,17000.0
2023-03-30,17000.0
2023-03-31,16000.0
2023-04-01,16000.0
2023-04-02,16000.0
2023-04-03,16000.0
2023-04-04,16000.0
2023-04-05,16000.0
2023-04-06,16000.0
2023-04-07,16000.0
2023-04-08,16000.0
2023-04-09,16000.0
2023-04-10,16000.0
2023-04-11,16000.0
2023-04-12,16000.0
2023-04-13,16000.0
2023-04-14,16000.0
2023-04-15,16000.0
2023-04-16,16000.0
2023-04-17,16000.0
2023-04-18,16000.0
2023-04-19,16000.0
2023-04-20,16000.0
2023-04-21,16000.0
2023-04-22,16000.0
2023-04-23,16000.0
2023-04-24,16000.0
2023-04-25,16000.0
2023-04-26,16000.0
2023-04-27,16000.0
2023-04-28,16000.0
2023-04-29,20000.0
2023-04-30,20000.0
2023-05-01,20000.0
2023-05-02,20000.0
2023-05-03,20000.0
2023-05-04,20000.0
2023-05-05,20000.0
2023-05-06,20000.0
2023-05-07,20000.0
2023-05-08,20000.0
2023-05-09,20000.0
2023-05-10,20000.0
2023-05-11,20000.0
2023-05-12,20000.0
2023-05-13,20000.0
2023-05-14,20000.0
2023-05-15,20000.0
2023-05-16,20000.0
2023-05-17,20000.0
2023-05-18,20000.0
2023-05-19,20000.0
2023-05-20,20000.0
2023-05-21,20000.0
2023-05-22,20000.0
2023-05-23,20000.0
2023-05-24,20000.0
2023-05-25,20000.0
2023-05-26,20000.0
2023-05-27,20000.0
2023-05-28,20000.0
2023-05-29,19000.0
2023-05-30,19000.0
2023-05-31,19000.0
2023-06-01,19000.0
2023-06-02,19000.0
2023-06-03,19000.0
2023-06-04,19000.0
2023-06-05,19000.0
2023-06-06,19000.0
2023-06-07,19000.0
2023-06-08,19000.0
2023-06-09,19000.0
2023-06-10,19000.0
2023-06-11,19000.0
2023-06-12,19000.0
2023-06-13,19667.0
2023-06-14,19667.0
2023-06-15,19667.0
2023-06-16,20000.0
2023-06-17,20000.0
2023-06-18,20000.0
2023-06-19,20000.0
2023-06-20,20000.0
2023-06-21,20000.0
2023-06-22,20000.0
2023-06-23,18000.0
2023-06-24,18000.0
2023-06-25,18000.0
2023-06-26,23000.0
2023-06-27,23000.0
2023-06-28,23000.0
2023-06-29,23000.0
2023-06-30,23000.0
2023-07-01,23000.0
2023-07-02,23000.0
2023-07-03,23000.0
2023-07-04,23000.0
2023-07-05,23000.0
2023-07-06,23000.0
2023-07-07,23000.0
2023-07-08,23000.0
2023-07-09,23000.0
2023-07-10,22000.0
2023-07-11,22000.0
2023-07-12,22000.0
2023-07-13,22000.0
2023-07-14,22000.0
2023-07-15,22000.0
2023-07-16,22000.0
2023-07-17,18000.0
2023-07-18,18000.0
2023-07-19,18000.0
2023-07-20,18000.0
2023-07-21,18000.0
2023-07-22,18000.0
2023-07-23,18000.0
2023-07-24,13000.0
2023-07-25,13000.0
2023-07-26,13000.0
2023-07-27,13000.0
2023-07-28,13000.0
2023-07-29,13000.0
2023-07-30,13000.0
2023-07-31,13000.0
2023-08-01,13000.0
2023-08-02,13000.0
2023-08-03,13000.0
2023-08-04,13000.0
2023-08-05,13000.0
2023-08-06,13000.0
2023-08-07,12000.0
2023-08-08,12000.0
2023-08-09,12000.0
2023-08-10,12000.0
2023-08-11,12000.0
2023-08-12,12000.0
2023-08-13,12000.0
2023-08-14,12000.0
2023-08-15,12000.0
2023-08-16,12000.0
2023-08-17,12000.0
2023-08-18,12000.0
2023-08-19,12000.0
2023-08-20,12000.0
2023-08-21,12000.0
2023-08-22,12000.0
2023-08-23,12000.0
2023-08-24,12000.0
2023-08-25,12000.0
2023-08-26,12000.0
2023-08-27,12000.0
2023-08-28,12000.0
2023-08-29,12000.0
2023-08-30,12000.0
2023-08-31,12000.0
2023-09-01,12000.0
2023-09-02,12000.0
2023-09-03,12000.0
2023-09-04,12000.0
2023-09-05,12000.0
2023-09-06,12000.0
2023-09-07,12000.0
2023-09-08,12000.0
2023-09-09,12000.0
2023-09-10,12000.0
2023-09-11,12000.0
2023-09-12,12000.0
2023-09-13,12000.0
2023-09-14,12000.0
2023-09-15,12000.0
2023-09-16,12000.0
2023-09-17,12000.0
2023-09-18,12000.0
2023-09-19,12000.0
2023-09-20,12000.0
2023-09-21,12000.0
2023-09-22,12000.0
2023-09-23,12000.0
2023-09-24,12000.0
2023-09-25,12000.0
2023-09-26,12000.0
2023-09-27,12000.0
2023-09-28,12000.0
2023-09-29,12000.0
2023-09-30,12000.0
2023-10-01,12000.0
2023-10-02,12000.0
2023-10-03,12000.0
2023-10-04,12000.0
2023-10-05,12000.0
2023-10-06,12000.0
2023-10-07,12000.0
2023-10-08,12000.0
2023-10-09,9000.0
2023-10-10,9000.0
2023-10-11,9000.0
2023-10-12,9000.0
2023-10-13,9000.0
2023-10-14,9000.0
2023-10-15,9000.0
2023-10-16,9000.0
2023-10-17,10000.0
2023-10-18,10000.0
2023-10-19,10000.0
2023-10-20,10000.0
2023-10-21,10000.0
2023-10-22,10000.0
2023-10-23,10000.0
2023-10-24,10000.0
2023-10-25,10000.0
2023-10-26,10000.0
2023-10-27,10000.0
2023-10-28,10000.0
2023-10-29,10000.0
2023-10-30,10000.0
2023-10-31,10000.0
2023-11-01,10000.0
2023-11-02,10000.0
2023-11-03,10000.0
2023-11-04,10000.0
2023-11-05,10000.0
2023-11-06,10000.0
2023-11-07,10000.0
2023-11-08,10000.0
2023-11-09,10000.0
2023-11-10,10000.0
2023-11-11,10000.0
2023-11-12,10000.0
2023-11-13,12000.0
2023-11-14,12000.0
2023-11-15,12000.0
2023-11-16,12000.0
2023-11-17,13000.0
2023-11-18,13000.0
2023-11-19,13000.0
2023-11-20,13000.0
2023-11-21,13000.0
2023-11-22,13000.0
2023-11-23,13000.0
2023-11-24,13000.0
2023-11-25,13000.0
2023-11-26,13000.0
2023-11-27,13000.0
2023-11-28,13000.0
2023-11-29,13000.0
2023-11-30,13000.0
2023-12-01,13000.0
2023-12-02,13000.0
2023-12-03,13000.0
2023-12-04,14000.0
2023-12-05,14000.0
2023-12-06,14000.0
2023-12-07,14000.0
